Customer_ID,snapshot_date,Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,num_loan_types,debt_to_income,emi_to_salary,investment_rate,balance_to_debt,inq_per_loan,fe_1,fe_2,fe_3,fe_4,fe_5,fe_6,fe_7,fe_8,fe_9,fe_10,fe_11,fe_12,fe_13,fe_14,fe_15,fe_16,fe_17,fe_18,fe_19,fe_20,label
cus_0x264c,2024-02-01,43.0,48608.78,4300.732,5.0,5.0,5.0,2.0,['auto loan' 'debt consolidation loan'],14,17.0,15.11,12.0,345.71,38.549,197,60.108,314.624,325.34,2,0.007111943316756422,0.013972976466223372,0.07313891241946267,0.9412477286493034,4.0,-73.0,41.0,131.0,205.0,84.0,-112.0,167.0,-53.0,253.0,120.0,33.0,132.0,121.0,101.0,130.0,158.0,194.0,192.0,15.0,160.0,0
cus_0x2654,2024-02-01,38.0,139664.96,11777.747,3.0,6.0,12.0,4.0,['credit-builder loan' 'student loan'],14,12.0,12.39,9.0,365.66,29.735,362,423.731,1104.416,635.754,2,0.002618103938855252,0.03597419997220418,0.09376345378672281,1.7366333933344242,1.8,157.0,154.0,138.0,120.0,26.0,151.0,262.0,225.0,183.0,205.0,174.0,226.0,132.0,-34.0,114.0,-69.0,177.0,18.0,38.0,25.0,0
cus_0x26ff,2024-02-01,16.0,9844.05,910.338,5.0,6.0,18.0,3.0,['home equity loan' 'credit-builder loan' 'payday loan'],20,15.0,5.1,10.0,1679.05,24.51,106,23.267,55.794,292.485,3,0.1705476356138364,0.025530593479038514,0.061222071284199715,0.17468825332579388,2.5,205.0,237.0,232.0,71.0,123.0,-62.0,197.0,-37.0,6.0,118.0,39.0,93.0,-72.0,41.0,67.0,91.0,116.0,91.0,144.0,132.0,0
cus_0x277a,2024-02-01,20.0,18796.03,1750.336,6.0,8.0,31.0,7.0,['mortgage loan' 'student loan' 'personal loan' 'credit-builder loan'],54,18.0,28.03,10.0,3051.99,35.445,65,68.978,176.54,219.515,4,0.16236554391837435,0.03938593165446265,0.10080304407606536,0.07222919171042158,1.25,255.0,144.0,143.0,123.0,263.0,243.0,91.0,192.0,162.0,97.0,108.0,47.0,105.0,94.0,84.0,49.0,47.0,176.0,69.0,-7.0,1
cus_0x2825,2024-02-01,22.0,21467.56,1923.963,4.0,5.0,19.0,0.0,,20,19.0,17.5,5.0,730.35,23.673,368,52264.0,45.982,406.414,-1,0.034019515048983255,27.150651726812413,0.023887212377588556,0.5570711697545634,5.0,-4.0,-45.0,-82.0,179.0,9.0,23.0,-132.0,34.0,184.0,173.0,99.0,202.0,131.0,207.0,118.0,188.0,155.0,65.0,158.0,-32.0,0
cus_0x2855,2024-02-01,54.0,34185.14,2659.762,3.0,7.0,5.0,4.0,['credit-builder loan' 'student loan' 'debt consolidation loan'],10,15.0,9.56,1.0,1461.18,32.832,344,103.402,85.76,356.814,3,0.042741883114033936,0.038861799740074456,0.03223136830727438,0.24471268927218265,0.2,-33.0,262.0,168.0,79.0,232.0,22.0,200.0,203.0,268.0,-62.0,214.0,159.0,-80.0,92.0,-54.0,111.0,-227.0,123.0,182.0,176.0,1
cus_0x2881,2024-02-01,26.0,41360.3,3424.692,3.0,7.0,12.0,3.0,['student loan'],12,11.0,9.31,0.0,254.29,26.52,258,33.648,59.821,489.001,1,0.006148017591323289,0.009822249052162309,0.0174624572203222,1.919389713658976,1.4285714285714286,69.0,84.0,7.0,8.0,140.0,207.0,250.0,146.0,62.0,-126.0,-44.0,26.0,159.0,109.0,138.0,26.0,41.0,11.0,172.0,259.0,1
cus_0x28a4,2024-02-01,29.0,104075.52,8745.96,3.0,5.0,7.0,1.0,['student loan'],12,16.0,8.45,9.0,1371.49,36.82,246,73.117,587.282,474.198,1,0.013177708094006218,0.008359132772986274,0.06714126965254215,0.34623057362895177,4.5,14.0,237.0,253.0,149.0,159.0,158.0,-29.0,120.0,146.0,251.0,48.0,218.0,74.0,49.0,81.0,36.0,-143.0,-51.0,35.0,-103.0,0
cus_0x28f1,2024-02-01,28.0,54262.34,4625.862,6.0,4.0,17.0,7.0,"['student loan' 'mortgage loan' 'credit-builder loan' 'personal loan'
 'home equity loan']",30,14.0,11.16,7.0,456.99,36.859,71,264.756,432.755,35.075,5,0.008421707915509809,0.05722150347254791,0.0935309935762078,0.07876809537326143,0.875,46.0,136.0,-64.0,224.0,111.0,-33.0,4.0,-135.0,54.0,129.0,145.0,66.0,40.0,176.0,6.0,144.0,142.0,258.0,58.0,21.0,0
cus_0x2a27,2024-02-01,29.0,20334.43,1541.536,5.0,6.0,21.0,3.0,['personal loan'],22,11.0,17.79,12.0,2400.74,25.15,238,45.712,37.016,267.445,1,0.11805700690863187,0.029634316476244316,0.02399684675106448,0.11177104932257448,3.0,86.0,221.0,80.0,239.0,131.0,203.0,1.0,-62.0,212.0,31.0,258.0,33.0,70.0,129.0,37.0,253.0,17.0,46.0,93.0,164.0,1
cus_0x2a30,2024-02-01,30.0,62231.34,5006.945,6.0,4.0,17.0,2.0,['debt consolidation loan' 'payday loan'],26,12.0,4.64,0.0,551.4,37.334,386,58.252,10000.0,95.42,2,0.008860344958907218,0.011631916884071211,1.9968270418305314,0.17454742939898626,0.0,99.0,236.0,159.0,-48.0,174.0,79.0,37.0,229.0,168.0,274.0,79.0,67.0,19.0,135.0,258.0,70.0,-158.0,63.0,260.0,154.0,0
cus_0x2a36,2024-02-01,28.0,99990.78,8256.565,1.0,3.0,9.0,1.0,['personal loan'],9,3.0,8.87,8.0,155.2,30.268,200,45.304,548.842,501.51,1,0.0015521275848874776,0.005486363110674878,0.06646535631266602,3.2170934699103717,4.0,147.0,42.0,-130.0,262.0,263.0,-4.0,-76.0,19.0,33.0,15.0,5.0,-41.0,46.0,204.0,10.0,201.0,120.0,0.0,169.0,133.0,0
cus_0x2a91,2024-02-01,35.0,42070.96,3506.576,7.0,5.0,17.0,2.0,['student loan' 'debt consolidation loan'],24,18.0,9.02,7.0,369.11,26.202,213,296.746,92.504,485.78,2,0.008773301743013637,0.08460144555670354,0.02637262884681615,1.315230607116803,2.3333333333333335,124.0,203.0,129.0,4.0,86.0,181.0,71.0,191.0,137.0,35.0,115.0,34.0,-14.0,28.0,66.0,161.0,255.0,-48.0,50.0,-42.0,0
cus_0x2ba9,2024-02-01,31.0,35746.07,2979.839,2.0,5.0,10.0,4.0,['student loan' 'payday loan'],33,12.0,3.04,8.0,553.5,32.927,215,59.881,199.443,298.661,2,0.015483786503341392,0.020088639473651547,0.0669083435905126,0.5404165915238954,1.6,155.0,186.0,-54.0,88.0,-24.0,157.0,186.0,223.0,174.0,-23.0,98.0,142.0,157.0,18.0,-45.0,-14.0,205.0,261.0,-160.0,-15.0,0
cus_0x2beb,2024-02-01,32.0,8165.37,471.448,7.0,8.0,18.0,3.0,['debt consolidation loan' 'student loan' 'personal loan'],19,23.0,14.72,9.0,3771.86,25.915,93,26.213,63.761,247.171,3,0.46187718655902193,0.05548335478190193,0.1349587679490653,0.06577795094437641,1.4285714285714286,157.0,96.0,176.0,111.0,189.0,49.0,11.0,16.0,145.0,27.0,119.0,215.0,158.0,124.0,64.0,253.0,114.0,181.0,174.0,22.0,1
cus_0x2c3c,2024-02-01,37.0,17238.11,1599.509,8.0,8.0,23.0,9.0,"['home equity loan' 'payday loan' 'debt consolidation loan' 'auto loan'
 'credit-builder loan' 'mortgage loan']",44,16.0,1.46,11.0,1500.09,26.375,111,84.144,44.062,291.744,6,0.08701667313451796,0.052573275126850276,0.027529992021288224,0.19502095144195222,1.1,60.0,196.0,105.0,187.0,-45.0,31.0,166.0,267.0,27.0,126.0,-18.0,102.0,249.0,172.0,78.0,143.0,62.0,92.0,-44.0,228.0,1
cus_0x2d6f,2024-02-01,49.0,81815.31,7036.943,4.0,6.0,3.0,1.0,['mortgage loan'],25,14.0,5.34,0.0,437.82,27.1,197,39.676,138.874,765.144,1,0.005351255758173401,0.005637442644818237,0.019732185952628486,1.7459185998815003,0.0,23.0,259.0,16.0,-22.0,68.0,28.0,53.0,145.0,112.0,256.0,108.0,85.0,-132.0,73.0,98.0,251.0,146.0,124.0,108.0,171.0,0
cus_0x2d9f,2024-02-01,46.0,59692.58,4733.382,4.0,3.0,18.0,4.0,['personal loan' 'student loan' 'payday loan'],11,19.0,12.52,6.0,458.68,29.529,220,112.39,324.748,296.2,3,0.007683908386798044,0.023739106814785967,0.06859353554487155,0.6465367211973546,1.2,190.0,42.0,-49.0,2.0,68.0,174.0,240.0,153.0,86.0,108.0,11.0,202.0,149.0,66.0,133.0,90.0,15.0,199.0,-19.0,90.0,0
cus_0x2daf,2024-02-01,14.0,43270.47,3882.873,3.0,4.0,19.0,2.0,['home equity loan' 'student loan'],12,15.0,15.01,9.0,1401.86,37.892,209,71.751,99.946,456.591,2,0.0323968656484284,0.01847408501771299,0.02573359118591159,0.3261843662232867,3.0,99.0,-126.0,190.0,132.0,200.0,262.0,-125.0,43.0,25.0,181.0,76.0,155.0,104.0,50.0,-79.0,134.0,-86.0,-10.0,66.0,-128.0,0
cus_0x2dca,2024-02-01,27.0,14161.12,1284.093,10.0,7.0,24.0,6.0,['mortgage loan' 'credit-builder loan' 'payday loan' 'home equity loan'],25,25.0,23.19,12.0,3754.62,39.739,70,43.996,45.895,308.518,4,0.26511708698980097,0.03423565454017725,0.03571336860445119,0.0824146212875637,1.7142857142857142,148.0,8.0,158.0,192.0,163.0,213.0,145.0,101.0,221.0,204.0,185.0,54.0,-84.0,36.0,231.0,195.0,64.0,146.0,1.0,175.0,1
cus_0x2e72,2024-02-01,18.0,17670.52,1529.543,10.0,7.0,21.0,8.0,"['credit-builder loan' 'home equity loan' 'personal loan'
 'debt consolidation loan' 'student loan']",56,19.0,7.15,9.0,4931.01,26.229,66,71.858,101.783,269.313,5,0.2790371173504034,0.046949350655290316,0.06650123518254633,0.05480787751849651,1.0,-11.0,113.0,237.0,201.0,51.0,262.0,59.0,267.0,268.0,278.0,152.0,-53.0,257.0,78.0,50.0,70.0,69.0,235.0,49.0,-23.0,1
cus_0x2f0b,2024-02-01,50.0,12165.52,1176.793,8.0,7.0,10.0,3.0,['payday loan' 'personal loan' 'credit-builder loan'],25,16.0,9.16,3.0,1377.18,34.379,239,19.501,115.015,273.164,3,0.11319424124564789,0.016557238835686747,0.0976529831642742,0.1989319247123017,0.75,216.0,212.0,261.0,250.0,263.0,-27.0,160.0,119.0,71.0,195.0,-25.0,112.0,125.0,25.0,116.0,70.0,38.0,167.0,21.0,38.0,1
cus_0x2f52,2024-02-01,31.0,141347.32,11676.943,8.0,6.0,1.0,0.0,,23,20.0,2.13,8.0,1029.44,43.767,341,0.0,183.69,1224.004,-1,0.007283001311936357,0.0,0.01572965375837166,1.1888164279336981,8.0,83.0,32.0,97.0,19.0,-53.0,156.0,234.0,152.0,-68.0,278.0,-221.0,248.0,175.0,-28.0,-26.0,-10.0,18.0,261.0,123.0,54.0,0
cus_0x2fd8,2024-02-01,48.0,116742.54,9924.545,5.0,3.0,10.0,2.0,['payday loan' 'credit-builder loan'],-4,5.0,4.14,6.0,295.19,31.586,342,186.726,613.096,648.036,2,0.0025285339128828885,0.01881266973249328,0.06176950484834838,2.1912826226408724,2.0,102.0,22.0,13.0,19.0,207.0,12.0,201.0,265.0,104.0,-28.0,178.0,237.0,-40.0,189.0,85.0,244.0,-13.0,14.0,32.0,243.0,0
cus_0x2fe0,2024-02-01,24.0,8357.98,693.498,6.0,10.0,15.0,6.0,['credit-builder loan' 'debt consolidation loan'],55,15.0,1.1,6.0,2431.46,38.615,240,29.018,22.978,297.354,2,0.29087998774970153,0.04178269771835196,0.03308576842553902,0.12265525435156178,1.4285714285714286,111.0,122.0,95.0,-6.0,103.0,162.0,127.0,6.0,153.0,196.0,154.0,238.0,46.0,136.0,174.0,79.0,41.0,32.0,255.0,-152.0,0
cus_0x2ffe,2024-02-01,33.0,13913.795,1156.483,7.0,4.0,11.0,3.0,['debt consolidation loan' 'student loan' 'home equity loan'],25,15.0,7.01,0.0,1470.31,24.008,208,24.636,89.412,291.6,3,0.10566522898828189,0.02128411389195349,0.0772469228489749,0.1988703944104234,0.0,-25.0,213.0,22.0,146.0,117.0,218.0,160.0,152.0,104.0,278.0,17.0,-10.0,245.0,19.0,20.0,140.0,119.0,218.0,74.0,58.0,0
cus_0x3007,2024-02-01,30.0,8664.405,872.034,6.0,7.0,13.0,4.0,['personal loan' 'auto loan' 'credit-builder loan'],30,19.0,15.0,11.0,317.71,23.816,154,28.715,37.259,301.23,3,0.03666418361288364,0.03289104433504308,0.04267760476682466,0.9482915503121961,2.2,-48.0,2.0,10.0,-33.0,70.0,262.0,96.0,73.0,30.0,43.0,152.0,128.0,159.0,9.0,98.0,95.0,177.0,261.0,100.0,82.0,0
cus_0x3066,2024-02-01,36.0,102333.28,8306.773,6.0,5.0,6.0,4.0,['debt consolidation loan' 'home equity loan'],19,8.0,15.01,10.0,1052.65,40.828,212,223.969,126.654,720.055,2,0.010286386927234941,0.026958969630007948,0.015245240812429518,0.6843401509040002,2.0,255.0,205.0,-97.0,155.0,207.0,54.0,262.0,124.0,211.0,-10.0,-110.0,217.0,46.0,-17.0,63.0,167.0,54.0,-104.0,84.0,17.0,0
cus_0x30c6,2024-02-01,31.0,68469.6,5500.8,7.0,6.0,33.0,5.0,['auto loan' 'student loan' 'mortgage loan' 'home equity loan'],58,19.0,5.16,11.0,1865.28,32.722,76,230.393,144.764,424.923,4,0.02724205717490426,0.04187593151332291,0.026312116034752264,0.22822030992134085,1.8333333333333333,147.0,32.0,-39.0,89.0,-24.0,110.0,-119.0,20.0,29.0,90.0,177.0,-117.0,-16.0,183.0,258.0,-38.0,-20.0,191.0,94.0,-84.0,0
cus_0x30ca,2024-02-01,48.0,59861.2,4847.433,3.0,4.0,6.0,4.0,['payday loan' 'debt consolidation loan' 'personal loan'],20,7.0,13.04,3.0,511.5,24.07,356,157.342,587.654,29.747,3,0.008544624153472475,0.03245213453501369,0.12120493363525907,0.05999414634146341,0.6,155.0,-38.0,197.0,61.0,259.0,95.0,218.0,267.0,15.0,137.0,-10.0,34.0,-70.0,-20.0,181.0,253.0,156.0,95.0,227.0,98.0,0
cus_0x3257,2024-02-01,40.0,78595.6,6642.633,9.0,7.0,17.0,6.0,['mortgage loan' 'student loan' 'home equity loan' 'auto loan'],30,17.0,11.4,9.0,1421.43,34.473,147,366.966,604.492,287.534,4,0.01808513345360995,0.055235742251265235,0.09098816867217079,0.2028458342414038,1.2857142857142858,208.0,135.0,-54.0,97.0,169.0,7.0,110.0,48.0,187.0,215.0,258.0,55.0,195.0,44.0,209.0,5.0,150.0,205.0,151.0,-10.0,0
cus_0x3276,2024-02-01,42.0,47370.64,3676.553,5.0,6.0,14.0,1.0,[],16,20.0,6.44,0.0,1397.52,27.273,384,21.716,254.903,371.035,0,0.0295011952298886,0.005905013469554348,0.06931320908223484,0.26602050739353034,0.0,159.0,111.0,13.0,93.0,156.0,139.0,134.0,152.0,62.0,2.0,-6.0,-45.0,183.0,181.0,169.0,-43.0,251.0,51.0,42.0,211.0,0
cus_0x3279,2024-02-01,41.0,18762.55,1710.546,8.0,6.0,24.0,6.0,['debt consolidation loan' 'credit-builder loan' 'payday loan' 'auto loan'],35,23.0,22.51,14.0,3916.73,24.597,27,54.057,40.887,336.11,4,0.2087414162032238,0.03158372605819534,0.023888928489213843,0.08604727737746093,2.0,80.0,201.0,121.0,-65.0,147.0,165.0,102.0,81.0,64.0,249.0,-71.0,-19.0,204.0,262.0,177.0,-164.0,198.0,61.0,60.0,223.0,1
cus_0x32e2,2024-02-01,44.0,31172.1,2600.675,6.0,10.0,16.0,5.0,['student loan' 'auto loan'],53,24.0,26.93,7.0,3912.19,37.514,124,106.046,174.004,240.018,2,0.12549890771209793,0.04076066380312683,0.06688152824622598,0.06159118264127221,1.1666666666666667,118.0,-26.0,-93.0,128.0,100.0,110.0,63.0,42.0,-5.0,91.0,-61.0,255.0,178.0,262.0,4.0,80.0,98.0,198.0,128.0,-30.0,0
cus_0x3313,2024-02-01,38.0,34773.31,2878.776,1.0,5.0,6.0,2.0,['payday loan'],2,0.0,1.17,4.0,82.07,29.961,282,52.231,105.894,379.753,1,0.002360075584533525,0.01813717455802118,0.036771610014112215,4.583519922956543,1.3333333333333333,-25.0,-5.0,261.0,163.0,106.0,21.0,209.0,56.0,51.0,169.0,102.0,34.0,53.0,107.0,-47.0,152.0,20.0,154.0,136.0,-1.0,0
cus_0x333f,2024-02-01,21.0,26030.03,2146.169,4.0,3.0,13.0,3.0,['payday loan' 'home equity loan'],6,20.0,11.7,6.0,595.44,24.326,369,38.325,201.795,264.498,2,0.0228742389371454,0.017849084073028255,0.09398188964166304,0.44513781771846284,1.4285714285714286,45.0,262.0,27.0,172.0,110.0,262.0,-49.0,102.0,94.0,171.0,191.0,-14.0,26.0,260.0,25.0,23.0,14.0,87.0,158.0,40.0,0
cus_0x3394,2024-02-01,42.0,39540.78,3410.065,8.0,7.0,25.0,7.0,"['auto loan' 'debt consolidation loan' 'student loan'
 'credit-builder loan']",47,15.0,26.32,13.0,3506.0,36.831,130,227.531,10000.0,303.313,4,0.08866571004137902,0.06670380071913025,2.931635720808604,0.0867730253778158,1.625,136.0,21.0,172.0,67.0,75.0,-259.0,55.0,244.0,137.0,119.0,-14.0,90.0,202.0,167.0,160.0,123.0,121.0,26.0,-15.0,25.0,0
cus_0x3401,2024-02-01,19.0,15479.34,1143.945,6.0,9.0,33.0,3.0,"['personal loan' 'mortgage loan' 'credit-builder loan'
 'debt consolidation loan']",24,24.0,27.12,9.0,3106.09,29.835,22,47.717,76.145,280.532,4,0.20064740180125243,0.041676237723209414,0.06650537798758892,0.09060954140369283,1.4285714285714286,159.0,262.0,261.0,109.0,3.0,16.0,-34.0,137.0,135.0,119.0,192.0,245.0,180.0,22.0,93.0,134.0,-6.0,-49.0,34.0,259.0,1
cus_0x350e,2024-02-01,43.0,106154.46,8961.205,1.0,2.0,10.0,1.0,[],11,1.0,5.38,2.0,386.42,35.603,281,47.79,525.822,602.509,0,0.0036401330652234,0.005332393088531226,0.058671052492104345,1.5577641835733829,1.0,163.0,13.0,-43.0,-15.0,-11.0,86.0,191.0,12.0,114.0,150.0,123.0,-63.0,168.0,259.0,123.0,-48.0,18.0,-10.0,-34.0,122.0,0
cus_0x3554,2024-02-01,37.0,10112.045,521.361,4.0,5.0,6.0,1.0,['personal loan'],30,8.0,6.74,2.0,49.62,33.421,352,56.143,52.16,268.073,1,0.0049065340854312425,0.10747931028541564,0.09985431531067594,5.315547214539707,1.0,57.0,-35.0,76.0,102.0,77.0,115.0,1.0,150.0,51.0,213.0,-3.0,255.0,71.0,81.0,63.0,105.0,22.0,37.0,-48.0,12.0,0
cus_0x364f,2024-02-01,23.0,20843.43,1774.953,7.0,10.0,15.0,5.0,['debt consolidation loan' 'student loan' 'home equity loan'],53,22.0,21.32,15.0,4556.91,35.463,171,56.35,209.168,201.977,3,0.21861523678028133,0.03172944329044744,0.11777789164465502,0.04453291091750386,2.5,86.0,91.0,-87.0,-3.0,37.0,77.0,76.0,115.0,52.0,152.0,-11.0,157.0,39.0,175.0,-94.0,-52.0,87.0,35.0,106.0,48.0,1
cus_0x36ac,2024-02-01,27.0,10494.44,1048.537,3.0,6.0,7.0,6.0,['student loan' 'mortgage loan' 'payday loan' 'auto loan'],19,11.0,11.07,7.0,2579.62,38.535,186,46.16,33.128,280.753,4,0.24578483608119334,0.043981298420160506,0.03156439458542195,0.10918035200843208,1.0,-256.0,255.0,119.0,136.0,138.0,228.0,42.0,-51.0,268.0,163.0,19.0,222.0,35.0,-57.0,-65.0,88.0,-48.0,203.0,160.0,66.0,0
cus_0x36e1,2024-02-01,35.0,20364.57,1626.048,6.0,8.0,32.0,3.0,['personal loan' 'student loan' 'mortgage loan'],23,9.0,10.3,11.0,2500.04,27.576,116,26.168,92.519,303.918,3,0.12275816488318274,0.016083114941907062,0.056863104223108356,0.12191648274317884,2.75,-88.0,71.0,261.0,185.0,147.0,75.0,111.0,-135.0,-72.0,138.0,-46.0,-242.0,118.0,210.0,28.0,19.0,194.0,-62.0,203.0,38.0,0
cus_0x3769,2024-02-01,47.0,127160.94,10216.886,4.0,7.0,3.0,2.0,['home equity loan' 'personal loan'],17,3.0,3.55,3.0,559.07,25.446,333,759.986,325.058,872.89,2,0.004396519902102784,0.07437800734907396,0.031812646960437806,1.5603228167907581,1.0,38.0,-74.0,261.0,262.0,212.0,167.0,-16.0,159.0,141.0,151.0,220.0,108.0,51.0,-15.0,-14.0,215.0,239.0,137.0,246.0,122.0,0
cus_0x376f,2024-02-01,40.0,60575.7,4794.975,4.0,7.0,15.0,3.0,['home equity loan' 'personal loan' 'credit-builder loan'],16,18.0,9.42,4.0,832.55,37.611,363,135.038,34.378,92.002,3,0.013743733151525257,0.02815652708781843,0.007168094078889068,0.11157339091836123,1.0,166.0,162.0,196.0,84.0,70.0,86.0,262.0,43.0,-42.0,7.0,75.0,193.0,124.0,183.0,226.0,130.0,59.0,68.0,193.0,153.0,0
cus_0x37e5,2024-02-01,22.0,67863.92,5832.327,10.0,8.0,15.0,7.0,['credit-builder loan' 'student loan' 'personal loan'],56,17.0,19.66,6.0,3011.85,30.918,122,343.789,128.359,351.085,3,0.044380071471387575,0.05893532112977722,0.022004423890517367,0.11686111157209951,0.75,97.0,-43.0,42.0,6.0,158.0,214.0,43.0,187.0,131.0,176.0,128.0,118.0,32.0,145.0,151.0,84.0,100.0,216.0,127.0,226.0,0
cus_0x37ea,2024-02-01,54.0,121107.9,9322.688,0.0,7.0,5.0,0.0,,18,6.0,9.41,8.0,1490.72,30.577,200,657.637,614.323,663.709,-1,0.012308921970226797,0.07053399899267328,0.065888412396468,0.44559904003432277,8.0,255.0,210.0,131.0,13.0,246.0,93.0,153.0,74.0,23.0,51.0,-105.0,209.0,84.0,124.0,-85.0,172.0,34.0,261.0,-75.0,259.0,0
cus_0x38ad,2024-02-01,34.0,8108.77,535.731,6.0,3.0,34.0,6.0,"['home equity loan' 'credit-builder loan' 'auto loan' 'payday loan'
 'mortgage loan']",13,16.0,10.62,6.0,2004.87,25.769,72,29.75,21.729,292.094,5,0.24721662883164378,0.05542813811760454,0.04048396682882114,0.14611814324956254,1.4285714285714286,230.0,-88.0,166.0,262.0,200.0,114.0,-5.0,-227.0,3.0,111.0,92.0,-65.0,-104.0,-185.0,-32.0,70.0,147.0,142.0,53.0,124.0,1
cus_0x38c6,2024-02-01,34.0,12629.6,941.467,7.0,3.0,17.0,2.0,['auto loan'],25,20.0,19.97,7.0,1090.8,33.114,191,17.809,23.417,322.921,1,0.08636169303120991,0.0188961523321241,0.02484649329896962,0.29668529034621727,2.3333333333333335,-79.0,134.0,261.0,57.0,162.0,57.0,135.0,137.0,101.0,242.0,55.0,188.0,-12.0,212.0,167.0,-81.0,83.0,179.0,176.0,-17.0,0
cus_0x38ca,2024-02-01,28.0,31897.35,2908.113,5.0,8.0,6.0,0.0,,21,9.0,11.88,9.0,1116.03,26.584,274,0.0,192.244,358.567,-1,0.034987076134032014,0.0,0.06608337317938492,0.32189556233941796,9.0,86.0,16.0,201.0,-17.0,57.0,173.0,2.0,172.0,47.0,59.0,81.0,68.0,88.0,83.0,258.0,116.0,116.0,-99.0,-46.0,73.0,0
cus_0x3a39,2024-02-01,39.0,18692.02,1622.668,2.0,4.0,1.0,1.0,['mortgage loan'],-1,-3.0,2.43,4.0,1246.97,34.532,202,8.616,150.353,283.298,1,0.06670778718473526,0.005306503546291483,0.09260082726271628,0.2278083607779033,2.0,-30.0,87.0,68.0,24.0,-70.0,-28.0,78.0,209.0,101.0,225.0,215.0,149.0,101.0,262.0,-153.0,190.0,-27.0,145.0,177.0,-92.0,0
cus_0x3a85,2024-02-01,29.0,12731.78,1246.982,6.0,5.0,8.0,3.0,,17,15.0,12.0,2.0,80.09,33.273,197,0.0,43.986,370.712,-1,0.006290063913772169,0.0,0.03524570065914412,4.583943766185719,1.4285714285714286,129.0,-4.0,202.0,262.0,157.0,-5.0,135.0,136.0,268.0,42.0,172.0,240.0,-10.0,34.0,83.0,167.0,-72.0,251.0,189.0,61.0,0
cus_0x3ade,2024-02-01,29.0,20000.41,1713.956,2.0,5.0,5.0,1.0,['home equity loan'],11,733.0,4.48,0.0,446.57,30.273,333,191.72,68.027,360.467,1,0.022326925951720405,0.11179295562101886,0.0396669069060664,0.8076211542328574,0.0,166.0,94.0,6.0,21.0,230.0,144.0,262.0,83.0,-8.0,115.0,85.0,128.0,68.0,195.0,200.0,50.0,95.0,172.0,260.0,259.0,0
cus_0x3afa,2024-02-01,38.0,20528.59,1900.716,6.0,7.0,32.0,9.0,"['mortgage loan' 'home equity loan' 'debt consolidation loan'
 'student loan' 'payday loan']",61,15.0,26.49,15.0,3578.54,33.445,70,127.902,149.112,193.058,5,0.17431132331429902,0.06725609922827594,0.07840918412633642,0.054213111181883704,1.5,134.0,76.0,142.0,34.0,205.0,120.0,124.0,43.0,106.0,75.0,190.0,42.0,257.0,53.0,123.0,3.0,96.0,29.0,108.0,259.0,1
cus_0x3b83,2024-02-01,41.0,56213.84,4955.487,6.0,7.0,26.0,5.0,['auto loan' 'home equity loan' 'mortgage loan' 'credit-builder loan'],58,19.0,2.77,14.0,3626.94,23.57,56,120.159,311.259,334.131,4,0.06451926217347591,0.024242775175240046,0.06279830856007491,0.09237501171463695,2.3333333333333335,187.0,66.0,-34.0,74.0,71.0,218.0,78.0,11.0,188.0,246.0,169.0,-75.0,257.0,-7.0,36.0,58.0,118.0,12.0,40.0,181.0,1
cus_0x3ba0,2024-02-01,23.0,15803.96,1307.997,3.0,5.0,15.0,3.0,['mortgage loan' 'home equity loan'],25,19.0,13.25,6.0,931.32,34.694,263,45.037,24.193,301.569,2,0.05892580556989705,0.0344057320223041,0.01848208972213076,0.3245334220010297,1.4285714285714286,-41.0,139.0,125.0,134.0,195.0,262.0,-43.0,126.0,54.0,278.0,133.0,255.0,67.0,-47.0,107.0,86.0,212.0,70.0,114.0,1.0,0
cus_0x3baa,2024-02-01,41.0,29968.56,2698.38,5.0,5.0,6.0,1.0,['mortgage loan'],10,12.0,11.04,4.0,1022.13,29.635,212,21.033,46.448,442.357,1,0.03410560582137342,0.007791789225674044,0.017206914180293253,0.4333339849286015,2.0,20.0,198.0,20.0,199.0,42.0,39.0,184.0,180.0,84.0,208.0,127.0,190.0,158.0,60.0,87.0,113.0,94.0,214.0,260.0,-74.0,0
cus_0x3c5e,2024-02-01,24.0,20588.45,1557.704,6.0,10.0,23.0,4.0,['payday loan' 'debt consolidation loan'],16,16.0,5.12,14.0,2160.86,38.265,75,54.059,38.399,313.313,2,0.10494986510081619,0.03468201788152209,0.024635209764009076,0.14539008076378673,2.8,138.0,16.0,183.0,102.0,162.0,119.0,115.0,17.0,72.0,-70.0,79.0,9.0,82.0,166.0,139.0,89.0,240.0,261.0,-48.0,115.0,1
cus_0x3c96,2024-02-01,28.0,48181.11,3888.093,8.0,8.0,34.0,4.0,['credit-builder loan' 'debt consolidation loan' 'mortgage loan'],10,10.0,13.08,9.0,2623.14,31.341,82,82.039,33.467,513.304,3,0.054442198567061506,0.021094635690121065,0.008605348342145585,0.19598954324083318,1.8,107.0,197.0,132.0,176.0,-97.0,9.0,70.0,246.0,71.0,259.0,170.0,130.0,65.0,-43.0,144.0,134.0,195.0,149.0,-7.0,66.0,0
